datetime,symbol,open,high,low,close,volume
2025-05-15 01:00:00,OANDA:XAUUSD,3182.07,3183.135,3171.78,3172.035,15996.0
2025-05-15 02:00:00,OANDA:XAUUSD,3172.065,3181.605,3168.065,3180.625,16937.0
2025-05-15 03:00:00,OANDA:XAUUSD,3180.635,3183.365,3176.985,3177.585,6045.0
2025-05-15 05:00:00,OANDA:XAUUSD,3181.06,3183.99,3180.205,3182.775,4528.0
2025-05-15 06:00:00,OANDA:XAUUSD,3182.74,3187.455,3181.255,3186.165,5903.0
2025-05-15 07:00:00,OANDA:XAUUSD,3186.155,3188.015,3180.3,3187.845,13762.0
2025-05-15 08:00:00,OANDA:XAUUSD,3187.825,3192.83,3171.335,3172.46,26165.0
2025-05-15 09:00:00,OANDA:XAUUSD,3172.455,3175.65,3150.185,3154.285,29732.0
2025-05-15 10:00:00,OANDA:XAUUSD,3154.3,3157.175,3148.395,3150.665,15646.0
2025-05-15 11:00:00,OANDA:XAUUSD,3150.67,3152.675,3135.545,3138.605,15310.0
2025-05-15 12:00:00,OANDA:XAUUSD,3138.64,3143.15,3123.425,3129.06,22248.0
2025-05-15 13:00:00,OANDA:XAUUSD,3129.06,3154.04,3120.765,3150.0,38941.0
2025-05-15 14:00:00,OANDA:XAUUSD,3149.925,3152.175,3130.715,3142.35,31718.0
2025-05-15 15:00:00,OANDA:XAUUSD,3142.315,3164.325,3139.17,3162.6,24777.0
2025-05-15 16:00:00,OANDA:XAUUSD,3162.605,3171.725,3159.35,3165.37,22439.0
2025-05-15 17:00:00,OANDA:XAUUSD,3165.39,3179.195,3164.225,3178.41,18549.0
2025-05-15 18:00:00,OANDA:XAUUSD,3178.425,3180.25,3172.55,3179.25,19775.0
2025-05-15 19:00:00,OANDA:XAUUSD,3179.21,3189.98,3177.555,3188.865,37285.0
2025-05-15 20:00:00,OANDA:XAUUSD,3188.87,3199.96,3185.2,3192.21,57577.0
2025-05-15 21:00:00,OANDA:XAUUSD,3192.245,3207.215,3190.52,3205.54,49324.0
2025-05-15 22:00:00,OANDA:XAUUSD,3205.52,3220.17,3204.715,3219.825,29432.0
2025-05-15 23:00:00,OANDA:XAUUSD,3219.905,3222.815,3215.955,3222.61,16673.0
2025-05-16 00:00:00,OANDA:XAUUSD,3222.595,3229.25,3216.535,3221.21,18529.0
2025-05-16 01:00:00,OANDA:XAUUSD,3221.375,3226.045,3219.9,3223.305,11173.0
2025-05-16 02:00:00,OANDA:XAUUSD,3223.33,3232.85,3222.395,3231.99,12299.0
2025-05-16 03:00:00,OANDA:XAUUSD,3231.96,3240.725,3231.07,3239.97,7874.0
2025-05-16 05:00:00,OANDA:XAUUSD,3241.785,3252.255,3241.61,3251.155,10266.0
2025-05-16 06:00:00,OANDA:XAUUSD,3251.345,3251.365,3236.565,3237.28,14040.0
2025-05-16 07:00:00,OANDA:XAUUSD,3237.255,3244.095,3232.085,3243.175,20018.0
2025-05-16 08:00:00,OANDA:XAUUSD,3243.265,3244.675,3215.035,3222.175,31314.0
2025-05-16 09:00:00,OANDA:XAUUSD,3222.165,3227.62,3212.795,3215.525,21945.0
2025-05-16 10:00:00,OANDA:XAUUSD,3215.365,3217.46,3206.6,3211.93,22333.0
2025-05-16 11:00:00,OANDA:XAUUSD,3211.845,3222.62,3211.8,3219.575,13522.0
2025-05-16 12:00:00,OANDA:XAUUSD,3219.665,3222.43,3212.08,3218.695,15804.0
2025-05-16 13:00:00,OANDA:XAUUSD,3218.67,3231.335,3212.87,3215.005,22896.0
2025-05-16 14:00:00,OANDA:XAUUSD,3214.975,3218.115,3205.295,3207.62,22817.0
2025-05-16 15:00:00,OANDA:XAUUSD,3207.52,3209.375,3195.53,3207.525,20299.0
2025-05-16 16:00:00,OANDA:XAUUSD,3207.475,3213.015,3203.86,3209.275,16620.0
2025-05-16 17:00:00,OANDA:XAUUSD,3209.295,3211.105,3168.975,3176.17,28737.0
2025-05-16 18:00:00,OANDA:XAUUSD,3176.175,3179.415,3154.3,3163.38,33889.0
2025-05-16 19:00:00,OANDA:XAUUSD,3163.375,3182.2,3154.82,3177.435,35690.0
2025-05-16 20:00:00,OANDA:XAUUSD,3177.44,3186.795,3169.5,3180.73,45272.0
2025-05-16 21:00:00,OANDA:XAUUSD,3180.58,3188.61,3165.9,3173.335,43503.0
2025-05-16 22:00:00,OANDA:XAUUSD,3173.325,3185.175,3172.815,3183.585,25936.0
2025-05-16 23:00:00,OANDA:XAUUSD,3183.625,3189.9,3180.595,3189.405,21031.0
2025-05-17 00:00:00,OANDA:XAUUSD,3189.435,3192.35,3183.47,3189.495,17352.0
2025-05-17 01:00:00,OANDA:XAUUSD,3189.51,3191.25,3184.88,3187.61,13101.0
2025-05-17 02:00:00,OANDA:XAUUSD,3187.605,3195.9,3187.54,3192.63,13605.0
2025-05-17 03:00:00,OANDA:XAUUSD,3192.555,3205.885,3192.245,3204.45,9684.0
2025-05-19 05:00:00,OANDA:XAUUSD,3215.99,3240.875,3212.075,3239.29,17196.0
2025-05-19 06:00:00,OANDA:XAUUSD,3239.225,3245.345,3226.745,3235.025,17036.0
2025-05-19 07:00:00,OANDA:XAUUSD,3235.025,3249.85,3233.54,3246.52,28025.0
2025-05-19 08:00:00,OANDA:XAUUSD,3246.405,3246.95,3214.695,3218.595,40202.0
2025-05-19 09:00:00,OANDA:XAUUSD,3218.5,3230.15,3217.03,3228.615,21761.0
2025-05-19 10:00:00,OANDA:XAUUSD,3228.62,3230.605,3208.14,3212.265,18501.0
2025-05-19 11:00:00,OANDA:XAUUSD,3212.255,3218.28,3206.725,3215.97,10453.0
2025-05-19 12:00:00,OANDA:XAUUSD,3216.22,3224.435,3215.005,3224.16,14975.0
2025-05-19 13:00:00,OANDA:XAUUSD,3224.135,3231.76,3220.36,3224.29,28359.0
2025-05-19 14:00:00,OANDA:XAUUSD,3224.285,3234.585,3224.085,3232.395,26327.0
2025-05-19 15:00:00,OANDA:XAUUSD,3232.405,3245.015,3230.09,3244.565,20632.0
2025-05-19 16:00:00,OANDA:XAUUSD,3244.695,3247.725,3233.61,3242.115,21045.0
2025-05-19 17:00:00,OANDA:XAUUSD,3242.03,3245.435,3234.275,3241.76,16202.0
2025-05-19 18:00:00,OANDA:XAUUSD,3241.78,3248.59,3239.16,3243.835,14727.0
2025-05-19 19:00:00,OANDA:XAUUSD,3243.81,3244.54,3228.905,3229.5,28513.0
2025-05-19 20:00:00,OANDA:XAUUSD,3229.625,3241.75,3224.675,3230.08,44594.0
2025-05-19 21:00:00,OANDA:XAUUSD,3230.02,3236.225,3217.29,3233.98,39412.0
2025-05-19 22:00:00,OANDA:XAUUSD,3233.985,3239.915,3229.665,3231.71,24072.0
2025-05-19 23:00:00,OANDA:XAUUSD,3231.765,3234.38,3228.205,3231.92,16844.0
2025-05-20 00:00:00,OANDA:XAUUSD,3231.88,3233.32,3225.595,3226.465,16586.0
2025-05-20 01:00:00,OANDA:XAUUSD,3226.475,3235.27,3225.32,3233.625,12719.0
2025-05-20 02:00:00,OANDA:XAUUSD,3233.67,3235.97,3231.62,3233.12,8961.0
2025-05-20 03:00:00,OANDA:XAUUSD,3233.155,3233.85,3228.1,3230.4,4467.0
2025-05-20 05:00:00,OANDA:XAUUSD,3228.025,3230.59,3224.71,3226.95,3537.0
2025-05-20 06:00:00,OANDA:XAUUSD,3226.97,3227.53,3219.02,3222.665,8180.0
2025-05-20 07:00:00,OANDA:XAUUSD,3222.745,3224.3,3214.13,3222.83,15697.0
2025-05-20 08:00:00,OANDA:XAUUSD,3222.71,3232.85,3220.59,3221.175,25896.0
2025-05-20 09:00:00,OANDA:XAUUSD,3221.2,3223.16,3206.455,3206.785,22924.0
2025-05-20 10:00:00,OANDA:XAUUSD,3206.795,3214.245,3204.67,3211.45,15947.0
2025-05-20 11:00:00,OANDA:XAUUSD,3211.415,3218.135,3211.35,3217.395,10520.0
2025-05-20 12:00:00,OANDA:XAUUSD,3217.325,3219.885,3209.94,3213.88,16450.0
2025-05-20 13:00:00,OANDA:XAUUSD,3213.9,3219.235,3208.59,3209.885,20307.0
2025-05-20 14:00:00,OANDA:XAUUSD,3209.745,3225.455,3207.98,3222.98,19883.0
2025-05-20 15:00:00,OANDA:XAUUSD,3222.87,3236.18,3218.38,3236.04,18869.0
2025-05-20 16:00:00,OANDA:XAUUSD,3236.035,3239.465,3230.49,3236.445,22815.0
2025-05-20 17:00:00,OANDA:XAUUSD,3236.45,3238.45,3232.015,3235.38,14079.0
2025-05-20 18:00:00,OANDA:XAUUSD,3235.405,3241.74,3235.265,3241.32,13222.0
2025-05-20 19:00:00,OANDA:XAUUSD,3241.255,3251.05,3234.53,3242.855,28344.0
2025-05-20 20:00:00,OANDA:XAUUSD,3242.83,3262.025,3232.995,3261.36,44752.0
2025-05-20 21:00:00,OANDA:XAUUSD,3261.425,3285.93,3260.805,3282.675,64675.0
2025-05-20 22:00:00,OANDA:XAUUSD,3282.73,3283.675,3273.445,3277.355,31299.0
2025-05-20 23:00:00,OANDA:XAUUSD,3277.37,3282.675,3275.31,3278.885,16594.0
2025-05-21 00:00:00,OANDA:XAUUSD,3278.98,3287.97,3278.345,3286.63,15575.0
2025-05-21 01:00:00,OANDA:XAUUSD,3286.625,3289.78,3284.17,3287.775,16180.0
2025-05-21 02:00:00,OANDA:XAUUSD,3287.765,3295.285,3287.295,3294.1,14661.0
2025-05-21 03:00:00,OANDA:XAUUSD,3294.125,3295.79,3289.19,3289.845,6814.0
2025-05-21 05:00:00,OANDA:XAUUSD,3292.7,3304.115,3292.665,3296.79,12984.0
2025-05-21 06:00:00,OANDA:XAUUSD,3296.785,3296.96,3288.675,3290.635,9964.0
2025-05-21 07:00:00,OANDA:XAUUSD,3290.63,3304.315,3288.935,3303.575,16398.0
2025-05-21 08:00:00,OANDA:XAUUSD,3303.485,3314.82,3285.34,3294.755,39006.0
2025-05-21 09:00:00,OANDA:XAUUSD,3294.74,3305.375,3289.4,3301.85,25843.0
2025-05-21 10:00:00,OANDA:XAUUSD,3301.875,3309.825,3299.25,3307.56,15763.0
2025-05-21 11:00:00,OANDA:XAUUSD,3307.51,3308.3,3301.23,3302.17,11434.0
2025-05-21 12:00:00,OANDA:XAUUSD,3302.155,3319.845,3298.51,3316.365,21641.0
2025-05-21 13:00:00,OANDA:XAUUSD,3316.415,3320.845,3310.765,3320.15,26055.0
2025-05-21 14:00:00,OANDA:XAUUSD,3320.045,3320.165,3307.85,3309.915,22651.0
2025-05-21 15:00:00,OANDA:XAUUSD,3309.92,3312.395,3303.975,3308.495,17806.0
2025-05-21 16:00:00,OANDA:XAUUSD,3308.51,3313.625,3307.15,3313.595,15270.0
2025-05-21 17:00:00,OANDA:XAUUSD,3313.6,3318.395,3308.655,3311.82,19290.0
2025-05-21 18:00:00,OANDA:XAUUSD,3311.865,3316.475,3306.605,3311.32,18146.0
2025-05-21 19:00:00,OANDA:XAUUSD,3311.325,3312.78,3290.725,3302.79,41970.0
2025-05-21 20:00:00,OANDA:XAUUSD,3302.825,3309.68,3295.44,3303.7,47470.0
2025-05-21 21:00:00,OANDA:XAUUSD,3303.695,3307.835,3295.355,3304.485,43555.0
2025-05-21 22:00:00,OANDA:XAUUSD,3304.495,3315.315,3303.705,3311.99,29229.0
2025-05-21 23:00:00,OANDA:XAUUSD,3312.015,3314.77,3302.795,3303.205,21147.0
2025-05-22 00:00:00,OANDA:XAUUSD,3303.195,3316.48,3302.95,3316.47,28791.0
2025-05-22 01:00:00,OANDA:XAUUSD,3316.48,3316.52,3312.01,3314.445,18556.0
2025-05-22 02:00:00,OANDA:XAUUSD,3314.45,3324.935,3314.44,3318.44,25258.0
2025-05-22 03:00:00,OANDA:XAUUSD,3318.525,3319.95,3313.155,3315.245,7756.0
2025-05-22 05:00:00,OANDA:XAUUSD,3319.9,3321.185,3315.58,3318.125,8049.0
2025-05-22 06:00:00,OANDA:XAUUSD,3318.185,3324.275,3317.31,3320.12,8804.0
2025-05-22 07:00:00,OANDA:XAUUSD,3320.12,3326.355,3319.605,3323.84,17256.0
2025-05-22 08:00:00,OANDA:XAUUSD,3323.845,3343.06,3320.475,3338.24,36035.0
2025-05-22 09:00:00,OANDA:XAUUSD,3338.21,3344.905,3336.61,3341.25,22507.0
2025-05-22 10:00:00,OANDA:XAUUSD,3341.27,3345.47,3334.975,3335.495,17373.0
2025-05-22 11:00:00,OANDA:XAUUSD,3335.415,3339.29,3332.835,3338.61,10821.0
2025-05-22 12:00:00,OANDA:XAUUSD,3338.605,3339.55,3326.425,3332.335,15989.0
2025-05-22 13:00:00,OANDA:XAUUSD,3332.355,3335.865,3325.51,3326.49,23420.0
2025-05-22 14:00:00,OANDA:XAUUSD,3326.525,3331.39,3322.625,3327.675,25298.0
2025-05-22 15:00:00,OANDA:XAUUSD,3327.655,3330.015,3310.245,3311.355,32134.0
2025-05-22 16:00:00,OANDA:XAUUSD,3311.245,3314.02,3304.11,3304.815,26669.0
2025-05-22 17:00:00,OANDA:XAUUSD,3304.725,3307.655,3288.58,3289.715,30816.0
2025-05-22 18:00:00,OANDA:XAUUSD,3289.655,3314.78,3283.075,3314.38,40254.0
2025-05-22 19:00:00,OANDA:XAUUSD,3314.29,3314.635,3300.95,3304.225,45759.0
2025-05-22 20:00:00,OANDA:XAUUSD,3304.29,3315.91,3286.925,3287.77,61925.0
2025-05-22 21:00:00,OANDA:XAUUSD,3287.73,3304.69,3279.235,3297.08,56018.0
2025-05-22 22:00:00,OANDA:XAUUSD,3297.095,3298.865,3281.41,3294.995,39903.0
2025-05-22 23:00:00,OANDA:XAUUSD,3295.0,3304.945,3291.1,3301.665,25039.0
2025-05-23 00:00:00,OANDA:XAUUSD,3301.6,3301.88,3290.19,3296.535,19805.0
2025-05-23 01:00:00,OANDA:XAUUSD,3296.62,3298.935,3292.38,3293.865,14709.0
2025-05-23 02:00:00,OANDA:XAUUSD,3293.955,3297.22,3289.11,3290.315,14774.0
2025-05-23 03:00:00,OANDA:XAUUSD,3290.35,3295.805,3289.595,3295.01,6902.0
2025-05-23 05:00:00,OANDA:XAUUSD,3297.82,3299.465,3295.275,3297.85,4064.0
2025-05-23 06:00:00,OANDA:XAUUSD,3297.855,3302.14,3297.48,3300.21,5233.0
2025-05-23 07:00:00,OANDA:XAUUSD,3300.22,3309.01,3287.075,3300.89,27739.0
2025-05-23 08:00:00,OANDA:XAUUSD,3300.975,3306.495,3295.94,3305.315,30494.0
2025-05-23 09:00:00,OANDA:XAUUSD,3305.335,3305.495,3291.0,3296.925,19388.0
2025-05-23 10:00:00,OANDA:XAUUSD,3296.815,3303.49,3296.555,3302.185,12442.0
2025-05-23 11:00:00,OANDA:XAUUSD,3302.215,3316.4,3302.1,3313.72,14393.0
2025-05-23 12:00:00,OANDA:XAUUSD,3313.745,3325.75,3312.595,3323.975,22016.0
2025-05-23 13:00:00,OANDA:XAUUSD,3323.895,3332.04,3323.12,3331.255,27476.0
2025-05-23 14:00:00,OANDA:XAUUSD,3331.25,3334.465,3326.715,3329.375,19995.0
2025-05-23 15:00:00,OANDA:XAUUSD,3329.3,3329.52,3322.66,3326.47,17325.0
2025-05-23 16:00:00,OANDA:XAUUSD,3326.595,3334.07,3324.975,3328.775,19281.0
2025-05-23 17:00:00,OANDA:XAUUSD,3328.815,3332.05,3323.475,3328.675,17083.0
2025-05-23 18:00:00,OANDA:XAUUSD,3328.595,3349.875,3324.545,3348.255,48771.0
2025-05-23 19:00:00,OANDA:XAUUSD,3348.285,3360.555,3344.825,3357.0,62822.0
2025-05-23 20:00:00,OANDA:XAUUSD,3357.16,3364.82,3337.29,3340.205,67200.0
2025-05-23 21:00:00,OANDA:XAUUSD,3340.035,3359.735,3336.635,3359.36,50994.0
2025-05-23 22:00:00,OANDA:XAUUSD,3359.39,3362.465,3352.2,3361.695,31462.0
2025-05-23 23:00:00,OANDA:XAUUSD,3361.735,3364.585,3357.31,3359.13,20909.0
2025-05-24 00:00:00,OANDA:XAUUSD,3359.065,3366.015,3356.415,3362.735,17241.0
2025-05-24 01:00:00,OANDA:XAUUSD,3362.725,3365.945,3361.13,3362.06,16637.0
2025-05-24 02:00:00,OANDA:XAUUSD,3362.045,3365.805,3358.31,3360.795,15246.0
2025-05-24 03:00:00,OANDA:XAUUSD,3360.76,3361.84,3356.24,3358.125,5967.0
2025-05-26 05:00:00,OANDA:XAUUSD,3351.4,3352.5,3341.31,3344.35,13202.0
2025-05-26 06:00:00,OANDA:XAUUSD,3344.435,3350.725,3341.36,3342.73,8580.0
2025-05-26 07:00:00,OANDA:XAUUSD,3342.725,3346.28,3331.445,3342.19,19552.0
2025-05-26 08:00:00,OANDA:XAUUSD,3342.175,3347.685,3335.615,3345.01,27640.0
2025-05-26 09:00:00,OANDA:XAUUSD,3344.975,3356.995,3343.315,3348.135,21730.0
2025-05-26 10:00:00,OANDA:XAUUSD,3348.145,3350.09,3344.375,3347.65,13956.0
2025-05-26 11:00:00,OANDA:XAUUSD,3347.675,3351.16,3346.315,3349.965,8995.0
2025-05-26 12:00:00,OANDA:XAUUSD,3350.05,3351.98,3344.465,3347.455,13845.0
2025-05-26 13:00:00,OANDA:XAUUSD,3347.435,3347.65,3337.135,3337.425,17967.0
2025-05-26 14:00:00,OANDA:XAUUSD,3337.31,3338.91,3332.24,3337.505,17919.0
2025-05-26 15:00:00,OANDA:XAUUSD,3337.5,3339.755,3331.12,3334.755,16937.0
2025-05-26 16:00:00,OANDA:XAUUSD,3334.765,3336.3,3323.5,3328.6,18933.0
2025-05-26 17:00:00,OANDA:XAUUSD,3328.7,3333.69,3328.7,3331.625,7217.0
2025-05-26 18:00:00,OANDA:XAUUSD,3331.67,3334.695,3329.22,3333.135,6144.0
2025-05-26 19:00:00,OANDA:XAUUSD,3333.14,3335.095,3326.405,3334.4,11572.0
2025-05-26 20:00:00,OANDA:XAUUSD,3334.51,3339.04,3331.35,3338.4,16278.0
2025-05-26 21:00:00,OANDA:XAUUSD,3338.405,3341.695,3335.58,3337.35,17425.0
2025-05-26 22:00:00,OANDA:XAUUSD,3337.355,3339.82,3336.885,3338.075,7344.0
2025-05-26 23:00:00,OANDA:XAUUSD,3338.145,3343.72,3337.59,3342.265,5428.0
2025-05-27 00:00:00,OANDA:XAUUSD,3342.3,3343.25,3340.57,3341.275,4964.0
2025-05-27 01:00:00,OANDA:XAUUSD,3341.27,3343.265,3341.015,3342.475,2732.0
2025-05-27 05:00:00,OANDA:XAUUSD,3346.38,3348.945,3342.85,3347.775,4823.0
2025-05-27 06:00:00,OANDA:XAUUSD,3347.71,3348.635,3344.585,3346.2,5167.0
2025-05-27 07:00:00,OANDA:XAUUSD,3346.205,3350.095,3342.51,3345.175,11654.0
2025-05-27 08:00:00,OANDA:XAUUSD,3345.195,3347.425,3331.87,3336.05,21596.0
2025-05-27 09:00:00,OANDA:XAUUSD,3336.07,3344.475,3335.15,3342.95,13465.0
2025-05-27 10:00:00,OANDA:XAUUSD,3342.95,3347.365,3340.915,3341.185,10541.0
2025-05-27 11:00:00,OANDA:XAUUSD,3341.215,3341.59,3330.775,3331.0,10229.0
2025-05-27 12:00:00,OANDA:XAUUSD,3331.01,3332.805,3316.1,3323.52,26954.0
2025-05-27 13:00:00,OANDA:XAUUSD,3323.525,3328.485,3305.14,3308.615,34102.0
2025-05-27 14:00:00,OANDA:XAUUSD,3308.61,3312.715,3292.655,3296.315,30619.0
2025-05-27 15:00:00,OANDA:XAUUSD,3296.3,3310.53,3296.15,3298.6,25432.0
2025-05-27 16:00:00,OANDA:XAUUSD,3298.585,3309.96,3294.715,3296.22,24097.0
2025-05-27 17:00:00,OANDA:XAUUSD,3296.255,3299.68,3290.42,3293.33,20467.0
2025-05-27 18:00:00,OANDA:XAUUSD,3293.325,3298.305,3287.785,3288.44,20410.0
2025-05-27 19:00:00,OANDA:XAUUSD,3288.455,3297.965,3288.145,3293.88,28464.0
2025-05-27 20:00:00,OANDA:XAUUSD,3293.855,3305.035,3292.34,3295.345,39990.0
2025-05-27 21:00:00,OANDA:XAUUSD,3295.21,3303.395,3285.25,3299.91,41220.0
2025-05-27 22:00:00,OANDA:XAUUSD,3299.825,3303.15,3289.705,3293.66,24237.0
2025-05-27 23:00:00,OANDA:XAUUSD,3293.68,3298.86,3293.12,3297.915,12905.0
2025-05-28 00:00:00,OANDA:XAUUSD,3297.93,3304.425,3296.885,3301.345,12985.0
2025-05-28 01:00:00,OANDA:XAUUSD,3301.395,3304.01,3299.165,3303.125,8919.0
2025-05-28 02:00:00,OANDA:XAUUSD,3303.11,3308.005,3303.06,3304.45,11023.0
2025-05-28 03:00:00,OANDA:XAUUSD,3304.47,3305.23,3299.75,3300.75,4147.0
2025-05-28 05:00:00,OANDA:XAUUSD,3304.215,3305.86,3302.63,3303.275,5044.0
2025-05-28 06:00:00,OANDA:XAUUSD,3303.45,3311.025,3297.298,3309.56,8931.0
2025-05-28 07:00:00,OANDA:XAUUSD,3309.53,3315.885,3308.25,3308.605,9479.0
2025-05-28 08:00:00,OANDA:XAUUSD,3308.56,3310.96,3298.52,3301.88,18327.0
2025-05-28 09:00:00,OANDA:XAUUSD,3301.875,3313.99,3300.305,3302.57,19523.0
2025-05-28 10:00:00,OANDA:XAUUSD,3302.56,3304.155,3291.705,3297.91,17981.0
2025-05-28 11:00:00,OANDA:XAUUSD,3297.895,3299.23,3294.48,3296.47,9015.0
2025-05-28 12:00:00,OANDA:XAUUSD,3296.395,3310.405,3296.04,3307.275,15763.0
2025-05-28 13:00:00,OANDA:XAUUSD,3307.35,3308.79,3298.445,3308.4,19092.0
2025-05-28 14:00:00,OANDA:XAUUSD,3308.375,3322.5,3307.19,3319.275,24105.0
2025-05-28 15:00:00,OANDA:XAUUSD,3319.305,3323.895,3315.205,3321.705,20473.0
2025-05-28 16:00:00,OANDA:XAUUSD,3321.71,3325.695,3320.145,3324.2,9527.0
2025-05-28 17:00:00,OANDA:XAUUSD,3324.225,3324.755,3311.925,3313.41,12328.0
2025-05-28 18:00:00,OANDA:XAUUSD,3313.395,3315.27,3307.52,3311.26,15750.0
2025-05-28 19:00:00,OANDA:XAUUSD,3311.27,3314.685,3305.45,3312.415,21916.0
2025-05-28 20:00:00,OANDA:XAUUSD,3312.47,3316.505,3297.345,3305.315,44156.0
2025-05-28 21:00:00,OANDA:XAUUSD,3305.23,3309.17,3300.5,3302.71,32065.0
2025-05-28 22:00:00,OANDA:XAUUSD,3302.72,3302.87,3292.65,3296.12,26965.0
2025-05-28 23:00:00,OANDA:XAUUSD,3296.145,3299.235,3288.71,3293.54,17501.0
2025-05-29 00:00:00,OANDA:XAUUSD,3293.545,3299.16,3291.41,3296.855,13993.0
2025-05-29 01:00:00,OANDA:XAUUSD,3296.9,3303.075,3296.56,3302.275,17315.0
2025-05-29 02:00:00,OANDA:XAUUSD,3302.28,3303.14,3293.895,3297.065,20468.0
2025-05-29 03:00:00,OANDA:XAUUSD,3297.055,3297.445,3276.355,3288.725,7493.0
2025-05-29 05:00:00,OANDA:XAUUSD,3289.59,3295.24,3282.08,3286.58,9335.0
2025-05-29 06:00:00,OANDA:XAUUSD,3286.735,3287.915,3250.145,3259.975,34321.0
2025-05-29 07:00:00,OANDA:XAUUSD,3259.93,3269.28,3253.875,3265.05,37330.0
2025-05-29 08:00:00,OANDA:XAUUSD,3265.055,3265.91,3245.56,3263.675,42223.0
2025-05-29 09:00:00,OANDA:XAUUSD,3263.68,3275.555,3261.07,3270.195,25214.0
2025-05-29 10:00:00,OANDA:XAUUSD,3270.2,3280.22,3268.16,3274.6,20955.0
2025-05-29 11:00:00,OANDA:XAUUSD,3274.59,3275.505,3269.14,3269.16,12857.0
2025-05-29 12:00:00,OANDA:XAUUSD,3269.19,3272.805,3266.08,3272.625,16190.0
2025-05-29 13:00:00,OANDA:XAUUSD,3272.605,3276.51,3268.095,3271.775,18273.0
2025-05-29 14:00:00,OANDA:XAUUSD,3271.88,3287.49,3271.825,3286.485,19068.0
2025-05-29 15:00:00,OANDA:XAUUSD,3286.505,3289.43,3278.3,3281.785,15774.0
2025-05-29 16:00:00,OANDA:XAUUSD,3281.705,3283.27,3276.33,3282.2,11811.0
2025-05-29 17:00:00,OANDA:XAUUSD,3282.19,3300.95,3281.94,3296.755,18193.0
2025-05-29 18:00:00,OANDA:XAUUSD,3296.75,3305.57,3295.5,3299.825,19551.0
2025-05-29 19:00:00,OANDA:XAUUSD,3299.99,3317.605,3298.67,3316.525,38900.0
2025-05-29 20:00:00,OANDA:XAUUSD,3316.53,3322.2,3310.34,3312.615,48041.0
2025-05-29 21:00:00,OANDA:XAUUSD,3312.735,3319.565,3304.76,3310.365,37271.0
2025-05-29 22:00:00,OANDA:XAUUSD,3310.36,3322.095,3309.86,3321.795,23222.0
2025-05-29 23:00:00,OANDA:XAUUSD,3321.755,3331.47,3319.81,3322.285,24954.0
2025-05-30 00:00:00,OANDA:XAUUSD,3322.25,3324.565,3318.16,3324.33,19959.0
2025-05-30 01:00:00,OANDA:XAUUSD,3324.325,3325.95,3317.68,3321.36,17158.0
2025-05-30 02:00:00,OANDA:XAUUSD,3321.305,3321.565,3315.59,3316.65,15856.0
2025-05-30 03:00:00,OANDA:XAUUSD,3316.625,3318.48,3315.28,3317.615,3260.0
2025-05-30 05:00:00,OANDA:XAUUSD,3317.9,3318.04,3313.75,3314.44,5257.0
2025-05-30 06:00:00,OANDA:XAUUSD,3314.465,3317.385,3312.945,3315.575,6577.0
2025-05-30 07:00:00,OANDA:XAUUSD,3315.565,3318.95,3309.65,3312.565,13576.0
2025-05-30 08:00:00,OANDA:XAUUSD,3312.63,3322.925,3308.16,3310.025,23291.0
2025-05-30 09:00:00,OANDA:XAUUSD,3309.99,3312.265,3294.935,3297.445,23726.0
2025-05-30 10:00:00,OANDA:XAUUSD,3297.435,3302.445,3291.3,3294.535,14613.0
2025-05-30 11:00:00,OANDA:XAUUSD,3294.325,3296.67,3291.62,3296.325,8767.0
2025-05-30 12:00:00,OANDA:XAUUSD,3296.245,3305.165,3290.195,3303.85,14368.0
2025-05-30 13:00:00,OANDA:XAUUSD,3303.825,3304.365,3290.47,3301.865,20668.0
2025-05-30 14:00:00,OANDA:XAUUSD,3301.855,3301.855,3287.435,3295.09,18875.0
2025-05-30 15:00:00,OANDA:XAUUSD,3295.04,3299.305,3291.65,3295.855,15769.0
2025-05-30 16:00:00,OANDA:XAUUSD,3295.795,3299.355,3292.595,3295.635,11906.0
2025-05-30 17:00:00,OANDA:XAUUSD,3295.6,3300.675,3292.61,3295.375,9013.0
2025-05-30 18:00:00,OANDA:XAUUSD,3295.295,3297.38,3288.535,3294.04,13597.0
2025-05-30 19:00:00,OANDA:XAUUSD,3294.13,3306.925,3282.84,3304.075,45780.0
2025-05-30 20:00:00,OANDA:XAUUSD,3303.98,3308.38,3275.28,3276.775,43897.0
2025-05-30 21:00:00,OANDA:XAUUSD,3276.91,3287.405,3271.46,3282.8,46263.0
2025-05-30 22:00:00,OANDA:XAUUSD,3282.865,3292.85,3276.1,3288.705,33028.0
2025-05-30 23:00:00,OANDA:XAUUSD,3288.715,3295.88,3284.005,3293.365,22971.0
2025-05-31 00:00:00,OANDA:XAUUSD,3293.395,3294.87,3289.81,3291.03,15566.0
2025-05-31 01:00:00,OANDA:XAUUSD,3291.035,3295.16,3291.035,3293.925,14442.0
2025-05-31 02:00:00,OANDA:XAUUSD,3293.925,3295.235,3291.68,3295.0,11657.0
2025-05-31 03:00:00,OANDA:XAUUSD,3294.875,3295.915,3288.795,3289.7,4432.0
2025-06-02 05:00:00,OANDA:XAUUSD,3303.415,3315.135,3299.955,3313.11,9675.0
2025-06-02 06:00:00,OANDA:XAUUSD,3313.08,3316.745,3309.425,3310.22,6539.0
